2,2,3,2,4,4,4,5,3,5,3,5,5,1,3,3,3,3,4,5,5,4,3,4,5,4,3,3,4,4,1,1,22,1,1,1,4,2,4,1,1,1,5,1,1,1,4,5
3,1,3,4,4,5,4,4,1,2,3,5,1,1,5,3,3,4,5,4,4,3,5,5,3,1,2,4,4,2,1,0,20,3,2,1,3,4,1,1,1,1,1,3,4,3,1,5
2,2,3,3,4,1,4,5,1,3,3,2,2,2,1,5,2,2,2,2,1,5,1,3,2,4,3,3,1,2,3,0,21,2,3,1,5,5,3,2,2,2,1,1,2,4,2,2
3,1,2,3,4,5,4,4,4,5,5,5,3,4,4,5,2,5,4,5,3,4,4,3,3,2,4,4,3,4,2,0,15,2,2,1,4,4,3,3,1,1,5,2,4,4,1,5
2,4,2,4,4,2,4,5,3,1,5,5,2,2,3,3,2,3,3,3,3,3,2,2,3,5,3,3,3,4,3,1,19,2,1,3,5,4,3,5,3,3,5,1,3,1,2,5
2,5,2,4,4,2,4,1,1,4,5,3,3,1,3,5,4,2,4,3,2,4,3,4,2,5,1,3,2,2,2,1,24,2,1,4,5,4,3,1,1,1,1,3,1,4,4,4
2,5,3,5,5,5,4,5,1,4,5,3,3,4,3,3,2,2,3,2,2,1,2,2,1,5,3,3,5,1,1,1,19,4,1,1,2,2,1,5,1,4,4,3,4,4,5,5
5,3,3,5,5,5,4,5,1,5,5,2,3,4,4,3,3,3,3,3,4,3,5,3,3,1,4,3,3,3,2,0,25,3,5,4,4,4,2,3,5,5,1,3,3,4,5,4
5,5,4,4,3,3,2,5,5,5,5,2,4,3,2,5,2,3,3,4,2,4,2,4,4,2,3,3,4,3,1,1,20,2,4,1,4,2,2,3,5,2,2,1,5,4,3,4
3,4,3,4,4,5,5,5,3,5,4,5,3,1,5,3,2,3,3,5,4,3,2,3,4,3,3,4,4,4,1,1,19,3,3,1,2,1,1,2,1,5,2,3,5,3,2,5
5,1,4,4,5,5,4,5,4,4,5,2,4,2,1,5,3,2,2,3,2,5,4,2,3,5,4,4,2,2,4,0,21,4,4,4,4,5,3,2,4,3,1,1,5,4,4,5
5,5,3,5,5,5,5,5,2,1,2,3,3,1,5,1,2,4,3,5,4,4,5,5,5,2,1,4,4,4,3,1,21,3,2,1,5,5,4,1,1,1,5,1,5,1,4,5
2,2,3,5,5,5,5,1,1,2,5,1,1,3,5,3,5,5,2,5,5,1,5,1,4,3,1,4,5,4,3,0,20,3,4,5,5,5,4,3,4,5,2,5,1,4,5,5
3,5,5,5,5,5,5,5,1,5,5,1,3,2,3,5,4,2,3,4,2,3,5,2,4,5,3,3,2,4,5,1,20,3,3,3,5,4,4,5,4,3,2,1,3,5,4,5
4,3,2,3,3,4,5,3,2,4,4,4,3,3,3,5,3,3,3,3,2,3,3,4,3,4,3,3,3,4,3,1,18,3,3,3,4,3,2,5,4,4,1,1,3,5,4,4
2,3,4,3,3,3,5,4,1,4,4,2,3,1,4,3,2,4,4,4,3,4,2,3,4,2,3,4,3,5,2,1,17,3,2,3,4,1,1,5,3,2,1,1,3,1,2,4
2,5,4,3,4,4,5,5,3,5,5,1,3,1,3,3,2,3,4,3,2,4,3,2,4,4,3,3,2,2,3,1,19,3,1,2,5,4,3,1,2,4,3,4,2,2,5,5
5,1,3,4,4,3,4,2,1,4,5,5,4,1,2,3,2,4,2,4,5,4,2,1,5,4,5,3,2,4,5,0,18,1,5,2,5,4,2,5,3,1,5,5,4,5,3,5
2,2,1,3,5,4,4,4,3,5,5,5,3,1,4,3,2,4,3,3,4,4,3,2,4,5,3,4,5,4,2,0,18,3,1,1,3,4,1,3,2,3,2,5,5,4,2,5
3,3,5,5,3,5,5,5,5,5,5,5,2,2,5,5,5,5,2,3,4,1,5,2,3,5,5,3,4,1,1,0,30,4,1,4,5,5,3,3,3,4,1,5,5,5,3,5
4,4,2,4,4,3,3,4,1,4,4,4,4,1,1,1,2,1,5,4,3,5,3,4,4,5,5,3,1,4,2,1,24,3,1,2,3,2,2,1,1,1,1,1,2,3,2,3
3,3,5,3,5,5,5,4,5,5,5,5,4,3,5,3,1,3,3,5,3,4,5,3,4,4,5,3,5,5,3,1,20,5,2,3,5,3,2,2,2,3,5,4,5,3,3,5
2,5,2,3,5,4,4,3,3,5,5,5,3,2,2,3,2,3,4,4,2,3,4,4,4,4,5,3,3,2,4,0,20,4,3,1,5,4,4,1,1,1,1,1,1,4,2,3
3,4,4,3,2,4,4,3,3,4,4,5,3,3,3,1,2,3,2,3,3,5,3,2,2,4,4,3,3,3,4,0,20,3,4,4,5,4,4,3,2,3,3,3,2,5,3,5
2,1,1,3,4,5,5,4,2,3,2,2,3,1,2,3,3,3,3,3,3,4,5,2,1,5,5,3,2,2,3,1,19,4,3,3,4,4,2,4,3,4,1,1,2,3,5,3
3,4,3,4,4,4,5,5,2,3,3,3,3,2,3,5,3,3,3,3,4,3,3,3,2,3,4,3,4,1,1,1,20,3,2,3,3,3,3,4,2,5,4,4,2,4,4,5
2,2,1,3,5,4,4,5,3,3,4,5,2,1,4,3,3,4,2,4,4,4,4,1,3,4,3,3,4,1,2,0,21,1,1,4,5,5,2,2,2,2,2,4,3,4,2,4
4,4,3,4,4,4,4,5,2,4,3,5,4,2,4,1,3,4,4,5,4,2,4,3,4,3,2,4,5,4,2,1,19,4,4,3,4,2,5,2,1,3,5,1,4,3,3,5
2,5,5,5,5,4,4,5,5,4,5,5,5,1,2,1,3,2,5,4,1,1,1,2,3,5,5,1,3,1,5,1,19,2,4,4,5,4,5,1,3,1,2,5,2,2,1,5
2,2,3,4,3,4,4,4,4,5,4,5,4,2,3,3,3,1,3,4,1,3,3,3,4,4,4,3,3,3,3,1,18,4,1,1,4,2,2,3,2,2,4,1,5,2,3,4
2,1,4,4,4,3,4,1,3,4,4,2,3,1,2,3,1,4,5,2,4,3,4,5,4,4,2,3,2,1,1,1,18,1,1,5,5,2,5,1,3,1,2,1,2,2,1,5
1,1,2,2,3,5,3,3,3,4,4,5,2,1,3,1,3,5,3,5,4,3,3,2,4,3,3,3,2,4,2,1,16,5,4,1,5,1,1,1,5,1,1,1,1,1,4,5
3,1,5,5,5,5,3,5,5,5,5,3,5,1,3,5,1,3,4,4,3,5,3,3,5,1,3,3,3,5,5,1,19,4,5,3,5,3,2,2,5,5,2,2,4,5,5,5
5,4,4,5,5,2,4,5,5,4,5,5,3,1,3,5,3,3,4,4,5,3,4,3,5,2,3,4,4,4,2,1,18,2,3,4,4,1,5,2,1,2,4,2,2,3,2,5
4,2,3,3,3,3,4,3,4,5,4,3,4,3,4,1,2,2,4,5,4,4,4,4,5,4,4,3,3,4,2,1,21,2,4,1,3,1,3,2,3,4,3,2,4,3,4,4
4,2,1,3,4,3,3,3,2,3,3,5,4,1,4,3,1,3,4,3,3,2,3,4,3,2,3,3,2,2,3,0,21,3,5,2,5,5,4,2,4,3,1,1,5,3,2,4
4,4,2,4,3,2,4,5,5,5,4,4,3,2,3,5,4,4,3,4,3,4,5,4,3,5,1,4,3,4,3,1,18,4,4,4,4,3,1,3,5,3,1,1,3,3,4,5
4,5,4,5,5,5,5,5,3,3,4,2,3,3,3,5,4,3,3,4,3,2,4,2,4,3,4,3,3,4,3,1,21,3,2,1,4,3,4,2,2,5,2,2,2,2,5,5
4,5,5,5,4,3,5,4,4,4,4,2,4,1,1,5,1,1,5,4,1,4,2,2,2,5,5,3,1,1,2,1,17,5,2,4,4,3,2,5,1,2,1,1,1,5,3,2
2,5,1,4,4,4,4,5,1,5,4,5,3,1,3,3,1,3,4,4,1,3,3,5,1,5,3,4,2,4,2,1,20,5,2,1,5,1,1,3,1,1,1,1,3,1,4,5
1,5,5,3,4,5,4,5,4,5,4,5,3,3,5,3,4,4,1,4,5,3,5,1,3,2,3,4,5,4,3,1,19,5,2,1,2,1,3,1,1,5,2,1,5,3,5,5
3,5,5,5,5,2,3,4,5,5,5,3,3,2,4,3,3,4,3,3,2,2,3,3,4,4,4,3,4,3,3,0,27,3,2,5,5,5,4,1,5,1,1,1,5,4,2,5
3,5,3,4,4,3,4,4,4,5,5,3,4,3,3,1,3,2,4,4,3,4,4,4,4,5,3,4,4,5,4,1,19,5,3,2,4,2,3,3,5,3,3,4,2,3,4,5
